2022-12-23 08:03:26,051	nyarumul	INFO	Train Epoch: 239 [46%]
2022-12-23 08:03:26,051	nyarumul	INFO	[2.204267740249634, 2.674687385559082, 6.492027759552002, 20.556528091430664, 0.9498154520988464, 0.822733461856842, 12400, 0.00019408874276263664]
2022-12-23 08:03:56,247	nyarumul	INFO	====> Epoch: 239
2022-12-23 08:05:08,524	nyarumul	INFO	====> Epoch: 240
2022-12-23 08:06:22,665	nyarumul	INFO	====> Epoch: 241
2022-12-23 08:07:34,877	nyarumul	INFO	====> Epoch: 242
2022-12-23 08:08:09,209	nyarumul	INFO	Train Epoch: 243 [31%]
2022-12-23 08:08:09,210	nyarumul	INFO	[2.041592597961426, 2.702177047729492, 6.7308878898620605, 20.822513580322266, 0.9561243057250977, 0.9405773878097534, 12600, 0.00019399171658555865]
2022-12-23 08:08:48,359	nyarumul	INFO	====> Epoch: 243
2022-12-23 08:10:00,666	nyarumul	INFO	====> Epoch: 244
2022-12-23 08:11:12,976	nyarumul	INFO	====> Epoch: 245
2022-12-23 08:12:26,862	nyarumul	INFO	====> Epoch: 246
2022-12-23 08:12:54,095	nyarumul	INFO	Train Epoch: 247 [15%]
2022-12-23 08:12:54,095	nyarumul	INFO	[2.3096210956573486, 2.5261669158935547, 6.039334774017334, 21.14021110534668, 0.9631395936012268, 0.9623125195503235, 12800, 0.00019389473891247375]
2022-12-23 08:13:39,475	nyarumul	INFO	====> Epoch: 247
2022-12-23 08:14:52,415	nyarumul	INFO	====> Epoch: 248
2022-12-23 08:16:04,758	nyarumul	INFO	====> Epoch: 249
2022-12-23 08:17:16,996	nyarumul	INFO	====> Epoch: 250
2022-12-23 08:17:37,857	nyarumul	INFO	Train Epoch: 251 [0%]
2022-12-23 08:17:37,857	nyarumul	INFO	[2.1338441371917725, 2.8337011337280273, 5.751325607299805, 19.977384567260742, 0.9834572076797485, 0.6238909363746643, 13000, 0.0001937978097191345]
2022-12-23 08:18:31,232	nyarumul	INFO	====> Epoch: 251
2022-12-23 08:19:43,508	nyarumul	INFO	====> Epoch: 252
2022-12-23 08:20:56,413	nyarumul	INFO	====> Epoch: 253
2022-12-23 08:21:58,851	nyarumul	INFO	Train Epoch: 254 [85%]
2022-12-23 08:21:58,852	nyarumul	INFO	[2.2840375900268555, 2.5336172580718994, 6.584417819976807, 21.281259536743164, 0.9470347762107849, 1.0103706121444702, 13200, 0.0001937251446243836]
2022-12-23 08:22:09,363	nyarumul	INFO	====> Epoch: 254
2022-12-23 08:23:23,225	nyarumul	INFO	====> Epoch: 255
2022-12-23 08:24:36,294	nyarumul	INFO	====> Epoch: 256
2022-12-23 08:25:48,696	nyarumul	INFO	====> Epoch: 257
2022-12-23 08:26:43,578	nyarumul	INFO	Train Epoch: 258 [69%]
2022-12-23 08:26:43,578	nyarumul	INFO	[2.319179058074951, 2.6441707611083984, 6.295884609222412, 22.0362491607666, 0.9550641179084778, 0.8040435314178467, 13400, 0.00019362830021229025]
2022-12-23 08:27:02,105	nyarumul	INFO	====> Epoch: 258
2022-12-23 08:28:14,255	nyarumul	INFO	====> Epoch: 259
2022-12-23 08:29:27,434	nyarumul	INFO	====> Epoch: 260
2022-12-23 08:30:40,256	nyarumul	INFO	====> Epoch: 261
2022-12-23 08:31:27,332	nyarumul	INFO	Train Epoch: 262 [54%]
2022-12-23 08:31:27,332	nyarumul	INFO	[2.1261181831359863, 3.00126314163208, 6.713988780975342, 20.82858657836914, 0.9517016410827637, 0.9282830357551575, 13600, 0.00019353150421332454]
2022-12-23 08:31:53,625	nyarumul	INFO	====> Epoch: 262
2022-12-23 08:33:07,295	nyarumul	INFO	====> Epoch: 263
2022-12-23 08:34:20,217	nyarumul	INFO	====> Epoch: 264
2022-12-23 08:35:33,569	nyarumul	INFO	====> Epoch: 265
2022-12-23 08:36:13,372	nyarumul	INFO	Train Epoch: 266 [38%]
2022-12-23 08:36:13,373	nyarumul	INFO	[2.3316144943237305, 2.494271993637085, 5.8337602615356445, 19.75501251220703, 0.9499696493148804, 0.9444403052330017, 13800, 0.00019343475660328445]
2022-12-23 08:36:47,124	nyarumul	INFO	====> Epoch: 266
2022-12-23 08:37:59,681	nyarumul	INFO	====> Epoch: 267
2022-12-23 08:39:14,223	nyarumul	INFO	====> Epoch: 268
2022-12-23 08:40:26,573	nyarumul	INFO	====> Epoch: 269
2022-12-23 08:40:57,747	nyarumul	INFO	Train Epoch: 270 [23%]
2022-12-23 08:40:57,748	nyarumul	INFO	[2.13924503326416, 2.6306910514831543, 6.5585713386535645, 22.08897590637207, 0.965314507484436, 0.9703555107116699, 14000, 0.00019333805735798006]
2022-12-23 08:41:22,655	nyarumul	INFO	Saving model and optimizer state at iteration 270 to /content/drive/MyDrive/nyarumul/G_14000.pth
2022-12-23 08:41:25,645	nyarumul	INFO	Saving model and optimizer state at iteration 270 to /content/drive/MyDrive/nyarumul/D_14000.pth
2022-12-23 08:42:11,611	nyarumul	INFO	====> Epoch: 270
2022-12-23 08:43:24,852	nyarumul	INFO	====> Epoch: 271
2022-12-23 08:44:38,033	nyarumul	INFO	====> Epoch: 272
2022-12-23 08:45:50,677	nyarumul	INFO	====> Epoch: 273
2022-12-23 08:46:14,598	nyarumul	INFO	Train Epoch: 274 [8%]
2022-12-23 08:46:14,599	nyarumul	INFO	[2.2445173263549805, 2.6886093616485596, 6.432563304901123, 22.21491813659668, 0.9563171863555908, 0.9290450215339661, 14200, 0.0001932414064532335]
2022-12-23 08:47:04,775	nyarumul	INFO	====> Epoch: 274
2022-12-23 08:48:17,146	nyarumul	INFO	====> Epoch: 275
2022-12-23 08:49:30,449	nyarumul	INFO	====> Epoch: 276
2022-12-23 08:50:37,762	nyarumul	INFO	Train Epoch: 277 [92%]
2022-12-23 08:50:37,762	nyarumul	INFO	[2.3866982460021973, 2.6230692863464355, 6.571249961853027, 21.594924926757812, 0.9590319395065308, 0.6334355473518372, 14400, 0.00019316894998362705]
2022-12-23 08:50:43,969	nyarumul	INFO	====> Epoch: 277
2022-12-23 08:51:56,264	nyarumul	INFO	====> Epoch: 278
2022-12-23 08:53:08,701	nyarumul	INFO	====> Epoch: 279
2022-12-23 08:54:20,616	nyarumul	INFO	====> Epoch: 280
2022-12-23 08:55:19,156	nyarumul	INFO	Train Epoch: 281 [77%]
2022-12-23 08:55:19,157	nyarumul	INFO	[2.2595701217651367, 2.649091958999634, 6.529748916625977, 22.11420249938965, 0.9407440423965454, 0.8331728577613831, 14600, 0.00019307238361671516]
2022-12-23 08:55:33,358	nyarumul	INFO	====> Epoch: 281
2022-12-23 08:56:46,144	nyarumul	INFO	====> Epoch: 282
2022-12-23 08:57:57,988	nyarumul	INFO	====> Epoch: 283
2022-12-23 08:59:10,731	nyarumul	INFO	====> Epoch: 284
2022-12-23 09:00:01,677	nyarumul	INFO	Train Epoch: 285 [62%]
2022-12-23 09:00:01,678	nyarumul	INFO	[2.056429147720337, 2.643610715866089, 6.134906768798828, 20.891910552978516, 0.9404388666152954, 0.8075042366981506, 14800, 0.0001929758655239344]
2022-12-23 09:00:24,363	nyarumul	INFO	====> Epoch: 285
